id_categorie;lib_categorie;id_groupe;lib_groupe;id_cim_10;lib_cim_10
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.32;Calcification et ossification de muscles associées à des brûlures: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.33;Calcification et ossification de muscles associées à des brûlures: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.34;Calcification et ossification de muscles associées à des brûlures: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.35;Calcification et ossification de muscles associées à des brûlures: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.36;Calcification et ossification de muscles associées à des brûlures: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.37;Calcification et ossification de muscles associées à des brûlures: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.38;Calcification et ossification de muscles associées à des brûlures: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.3;Calcification et ossification de muscles;M61.39;Calcification et ossification de muscles associées à des brûlures: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.40;Autres calcifications de muscles: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.41;Autres calcifications de muscles: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.42;Autres calcifications de muscles: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.43;Autres calcifications de muscles: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.44;Autres calcifications de muscles: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.45;Autres calcifications de muscles: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.46;Autres calcifications de muscles: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.47;Autres calcifications de muscles: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.48;Autres calcifications de muscles: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.4;Calcification et ossification de muscles;M61.49;Autres calcifications de muscles: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.50;Autres ossifications dun muscle: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.51;Autres ossifications dun muscle: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.52;Autres ossifications dun muscle: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.53;Autres ossifications dun muscle: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.54;Autres ossifications dun muscle: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.55;Autres ossifications dun muscle: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.56;Autres ossifications dun muscle: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.57;Autres ossifications dun muscle: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.58;Autres ossifications dun muscle: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.5;Calcification et ossification de muscles;M61.59;Autres ossifications dun muscle: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.90;Calcification et ossification dun muscle, sans précision: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.91;Calcification et ossification dun muscle, sans précision: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.92;Calcification et ossification dun muscle, sans précision: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.93;Calcification et ossification dun muscle, sans précision: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.94;Calcification et ossification dun muscle, sans précision: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.95;Calcification et ossification dun muscle, sans précision: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.96;Calcification et ossification dun muscle, sans précision: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.97;Calcification et ossification dun muscle, sans précision: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.98;Calcification et ossification dun muscle, sans précision: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M61.9;Calcification et ossification de muscles;M61.99;Calcification et ossification dun muscle, sans précision: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.00;Diastasis musculaire: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.01;Diastasis musculaire: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.02;Diastasis musculaire: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.03;Diastasis musculaire: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.04;Diastasis musculaire: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.05;Diastasis musculaire: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.06;Diastasis musculaire: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.07;Diastasis musculaire: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.08;Diastasis musculaire: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.0;Autres atteintes musculaires;M62.09;Diastasis musculaire: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.10;Autres déchirures musculaires (non traumatiques): Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.11;Autres déchirures musculaires (non traumatiques): Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.12;Autres déchirures musculaires (non traumatiques): Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.13;Autres déchirures musculaires (non traumatiques): Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.14;Autres déchirures musculaires (non traumatiques): Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.15;Autres déchirures musculaires (non traumatiques): Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.16;Autres déchirures musculaires (non traumatiques): Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.17;Autres déchirures musculaires (non traumatiques): Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.18;Autres déchirures musculaires (non traumatiques): Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.1;Autres atteintes musculaires;M62.19;Autres déchirures musculaires (non traumatiques): Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.20;Infarcissement ischémique musculaire (non traumatique): Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.21;Infarcissement ischémique musculaire (non traumatique): Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.22;Infarcissement ischémique musculaire (non traumatique): Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.23;Infarcissement ischémique musculaire (non traumatique): Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.24;Infarcissement ischémique musculaire (non traumatique): Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.25;Infarcissement ischémique musculaire (non traumatique): Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.26;Infarcissement ischémique musculaire (non traumatique): Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.27;Infarcissement ischémique musculaire (non traumatique): Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.28;Infarcissement ischémique musculaire (non traumatique): Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.2;Autres atteintes musculaires;M62.29;Infarcissement ischémique musculaire (non traumatique): Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.30;Syndrome dimmobilité (paraplégique): Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.31;Syndrome dimmobilité (paraplégique): Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.32;Syndrome dimmobilité (paraplégique): Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.33;Syndrome dimmobilité (paraplégique): Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.34;Syndrome dimmobilité (paraplégique): Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.35;Syndrome dimmobilité (paraplégique): Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.36;Syndrome dimmobilité (paraplégique): Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.37;Syndrome dimmobilité (paraplégique): Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.38;Syndrome dimmobilité (paraplégique): Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.3;Autres atteintes musculaires;M62.39;Syndrome dimmobilité (paraplégique): Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.40;Contracture musculaire: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.41;Contracture musculaire: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.42;Contracture musculaire: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.43;Contracture musculaire: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.44;Contracture musculaire: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.45;Contracture musculaire: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.46;Contracture musculaire: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.47;Contracture musculaire: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.48;Contracture musculaire: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.4;Autres atteintes musculaires;M62.49;Contracture musculaire: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.50;Atrophie et fonte musculaires, non classées ailleurs: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.51;Atrophie et fonte musculaires, non classées ailleurs: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.52;Atrophie et fonte musculaires, non classées ailleurs: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.53;Atrophie et fonte musculaires, non classées ailleurs: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.54;Atrophie et fonte musculaires, non classées ailleurs: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.55;Atrophie et fonte musculaires, non classées ailleurs: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.56;Atrophie et fonte musculaires, non classées ailleurs: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.57;Atrophie et fonte musculaires, non classées ailleurs: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.58;Atrophie et fonte musculaires, non classées ailleurs: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.5;Autres atteintes musculaires;M62.59;Atrophie et fonte musculaires, non classées ailleurs: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.60;Foulure musculaire: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.61;Foulure musculaire: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.62;Foulure musculaire: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.63;Foulure musculaire: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.64;Foulure musculaire: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.65;Foulure musculaire: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.66;Foulure musculaire: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.67;Foulure musculaire: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.68;Foulure musculaire: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.6;Autres atteintes musculaires;M62.69;Foulure musculaire: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.80;Autres atteintes musculaires précisées: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.81;Autres atteintes musculaires précisées: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.82;Autres atteintes musculaires précisées: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.83;Autres atteintes musculaires précisées: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.84;Autres atteintes musculaires précisées: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.85;Autres atteintes musculaires précisées: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.86;Autres atteintes musculaires précisées: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.87;Autres atteintes musculaires précisées: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.88;Autres atteintes musculaires précisées: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.8;Autres atteintes musculaires;M62.89;Autres atteintes musculaires précisées: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.90;Atteinte musculaire, sans précision: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.91;Atteinte musculaire, sans précision: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.92;Atteinte musculaire, sans précision: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.93;Atteinte musculaire, sans précision: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.94;Atteinte musculaire, sans précision: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.95;Atteinte musculaire, sans précision: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.96;Atteinte musculaire, sans précision: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.97;Atteinte musculaire, sans précision: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.98;Atteinte musculaire, sans précision: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M62.9;Autres atteintes musculaires;M62.99;Atteinte musculaire, sans précision: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.00;Myosite au cours de maladies bactériennes classées ailleurs: Sièges multiples
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.01;Myosite au cours de maladies bactériennes classées ailleurs: Région scapulaire [clavicule, omoplate, articulation acromio-claviculaire, scapulo-humérale, sterno-claviculaire]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.02;Myosite au cours de maladies bactériennes classées ailleurs: Bras [humérus, articulation du coude]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.03;Myosite au cours de maladies bactériennes classées ailleurs: Avant-bras [ radius, cubitus, poignet]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.04;Myosite au cours de maladies bactériennes classées ailleurs: Main [ doigts, carpe, métacarpe, articulations entre ces  os]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.05;Myosite au cours de maladies bactériennes classées ailleurs: Région pelvienne et cuisse [bassin, fémur, fesses, [articulation] hanche, articulation sacro-iliaque
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.06;Myosite au cours de maladies bactériennes classées ailleurs: Jambe [péroné, tibia, articulation du genou]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.07;Myosite au cours de maladies bactériennes classées ailleurs: Cheville et pied [tarse, métatarse, orteils, articulation de la cheville, autres articulations du pied]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.08;Myosite au cours de maladies bactériennes classées ailleurs: Autres [cou, tête, côtes, tronc, crâne, colonne vertébrale]
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.0;Atteintes musculaires au cours de maladies classées ailleurs;M63.09;Myosite au cours de maladies bactériennes classées ailleurs: Localisations non précisées
13;Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif;M63.1;Atteintes musculaires au cours de maladies classées ailleurs;M63.10;Myosite au cours dinfections parasitaires et à protozoaires classées ailleurs: Sièges multiples
