Code_Titre_1;Lib_Titre_1;Code_Titre_2;Lib_Titre_2;Code_Titre_3;Lib_Titre_3;Code_Titre_4;Lib_Titre_4;ID_CCAM;Lib_CCAM;Activite;Phase
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;[A, J, K, T];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;HASA022;Fermeture unilatérale de la lèvre et du voile du palais d'une fente labio-maxillo-palatine, en un temps [Chéilorhinoplastie unilatérale avec staphylorraphie pour fente orofaciale];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;[A, J, K, T];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;HASA016;Fermeture bilatérale de la lèvre et du voile du palais d'une fente labio-maxillo-palatine, en un temps [Chéilorhinoplastie bilatérale avec staphylorraphie pour fente orofaciale];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;[A, J, K, T];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;HASA007;Fermeture unilatérale complète d'une fente labio-maxillo-palatine, en un temps [Chéilo-rhino-urano-staphylorraphie unilatérale pour fente orofaciale];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;[A, J, K, T];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;HASA010;Fermeture bilatérale complète d'une fente labio-maxillo-palatine, en un temps [Chéilo-rhino-urano-staphylorraphie bilatérale pour fente orofaciale];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.08;Réparation primaire d'une fente orofaciale;[A, J, K, T];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HAMA012;Plastie cutanéomuqueuse de symétrisation labiale pour séquelle d'une fente labio-maxillo-palatine;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;GAMA025;Correction de séquelle narinaire d'une fente labio-maxillo-palatine unilatérale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;GAMA026;Correction de séquelle narinaire d'une fente labio-maxillo-palatine bilatérale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HAMA024;Correction de séquelle labionarinaire d'une fente labio-maxillo-palatine unilatérale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HAMA025;Correction de séquelle labionarinaire d'une fente labio-maxillo-palatine bilatérale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HAMA007;Reconstruction du philtrum par lambeau hétérolabial, pour séquelle d'une fente orofaciale;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];Phase 1 : réalisation du lambeau hétérolabial;1;1
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASD002;Fermeture secondaire unilatérale d'une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASD004;Fermeture secondaire bilatérale d'une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASD005;Fermeture secondaire unilatérale d'une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux, avec autogreffe osseuse;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASD001;Fermeture secondaire bilatérale d'une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux, avec autogreffe osseuse;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASA002;Fermeture d'une fistule bucconasale séquellaire d'une fente orofaciale par plastie locale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HASA003;Fermeture d'une fistule bucconasale séquellaire d'une fente orofaciale par plastie locorégionale ou lambeau de langue;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;HDMA006;Pharyngoplastie ou sphinctéroplastie pour correction de séquelle phonétique d'une fente palatine;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;LBPA028;Ostéotomie maxillaire de type Le Fort I pour séquelle d'une fente orofaciale, par abord intrabuccal;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, F, J, K, T, P, S, U, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;LBPA024;Ostéotomie d'un segment du maxillaire pour correction d'une malposition fragmentaire séquellaire d'une fente orofaciale, par abord intrabuccal;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.09;Réparation secondaire d'une fente orofaciale;[A, F, J, K, T, P, S, U, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.10;Autres actes thérapeutiques pour fente orofaciale;GALP002;Pose préopératoire d'un appareillage orthopédique de correction d'une déformation nasale, pour fente orofaciale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.10;Autres actes thérapeutiques pour fente orofaciale;HALD004;Pose d'une plaque palatine non active [passive] pour fente orofaciale ou division palatine;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.10;Autres actes thérapeutiques pour fente orofaciale;HALD003;Pose d'une plaque palatine active [orthopédique] pour fente orofaciale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HAJD003;Pansement intrabuccal sous anesthésie générale, dans les suites d'un acte sur la cavité orale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;[A];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;LCGA002;Ablation de corps étranger projeté dans les tissus mous buccofaciaux, par abord intrabuccal;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;[F, P, S, U];(ZZLP025);;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HASD003;Hémostase secondaire à une électrocoagulation intrabuccale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;[F, P, S, U];À l'exclusion de : hémostase secondaire à une amygdalectomie ou une adénoïdectomie (FASD001);;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HBSD001;Hémostase gingivoalvéolaire secondaire à une avulsion dentaire;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;[F, P, S, U];(ZZLP025);;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;LBLD012;Pose de dispositif intrabuccal d'expansion tissulaire pour rehaussement de crête alvéolaire;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HALD001;Pose de dispositif intrabuccal d'expansion labiojugale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HALD005;Pose d'une prothèse intrabuccale pour perte de substance du palais dur et du palais mou;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.06;Actes thérapeutiques sur la cavité orale [cavité buccale];07.02.06.11;Autres actes thérapeutiques sur la cavité orale;HALD002;Pose d'un appareillage antiautomorsure;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.01;Cathétérisme et dilatation de conduit salivaire;HCLD001;Cathétérisme de canal salivaire sans sialographie;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.01;Cathétérisme et dilatation de conduit salivaire;HCAE201;Dilatation de sténose du conduit d'une glande salivaire par endoscopie [sialendoscopie] ;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.01;Cathétérisme et dilatation de conduit salivaire;[A,7];Avec ou sans : utilisation de cathéter à ballonnet;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.01;Cathétérisme et dilatation de conduit salivaire;HCAE192;Dilatation unilatérale ou bilatérale de sténose du conduit de plusieurs glandes salivaires par endoscopie [sialendoscopie];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.01;Cathétérisme et dilatation de conduit salivaire;[A,7];Avec ou sans : utilisation de cathéter à ballonnet;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;HCCA002;Suture de plaie de conduit salivaire;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;[A, F, J, K, T, P, S, U, O, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;HCEA001;Transposition unilatérale ou bilatérale des conduits submandibulaires [de Wharton];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;HCCA001;Dérivation du conduit parotidien [de Sténon] pour suppléance lacrymale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;HCCD001;Dérivation oropharyngée bilatérale du conduit parotidien [de Sténon], par voie buccale;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.02;Plastie de conduit salivaire;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;HCJA001;Évacuation de collection salivaire, par abord direct;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;[A, F, P, S, U, 7];Avec ou sans : drainage;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;HCPA001;Marsupialisation de kyste de glande salivaire;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;[A, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;HCSA001;Fermeture de fistule salivaire parenchymateuse ou juxtaglandulaire;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.03;Évacuation de collection salivaire;[A, J, K, T, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGE188;Ablation de calcul canalaire dune glande salivaire par endoscopie [sialendoscopie];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A];Environnement : bloc opératoire et respect des recommandations relatives au plateau technique et au matériel d'endoscopie;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGE271;Ablation unilatérale ou bilatérale de calcul canalaire de plusieurs glandes salivaires par endoscopie [sialendoscopie];1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A];Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel dendoscopie;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA003;Ablation de calcul du bassinet de la glande submandibulaire, par abord intrabuccal sans guidage endoscopique;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A, F, J, K, T, P, S, U, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA223;Ablation de calcul du bassinet de la glande submandibulaire, par abord intrabuccal avec guidage endoscopique;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A,J,K,T];Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel dendoscopie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA001;Ablation de calcul canalaire d'une glande salivaire, par abord intrabuccal sans guidage endoscopique;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A, F, P, S, U, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA002;Ablation de calcul canalaire d'une glande salivaire, par abord cervicofacial sans guidage endoscopique;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A, F, J, K, T, P, S, U, 7];anesthésie;4;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA130;Ablation de calcul canalaire de la glande parotide par abord cervicofacial ou intrabuccal avec guidage endoscopique;1;0
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;[A,J,K,T];Environnement : bloc opératoire et respect des recommandations relatives au plateau technique et au matériel dendoscopie;;
7;APPAREIL DIGESTIF;07.02;ACTES THÉRAPEUTIQUES SUR LA BOUCHE ET L'OROPHARYNX;07.02.07;Actes thérapeutiques sur les glandes salivaires;07.02.07.04;Extraction et destruction de calcul salivaire;HCGA374;Ablation unilatérale de calcul canalaire de la glande submandibulaire par abord intrabuccal avec guidage endoscopique;1;0
